"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:50kpGaPAhYJ3sGmk6vplg0","Love Yourself","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","Purpose (Deluxe)","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2015-11-13","https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de","1","5","233720","","false","80","USUM71516761","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2L8cFPItBljPNJgPjTnuIf","No Flex Zone","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","spotify:album:6eDx949ONWDCN0O22wFZf7","SremmLife","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","2015-01-06","https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460","1","3","231066","","true","55","USUM71406157","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Congratulations","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:0VRj0yCOv2FXJNP47XQnx5","Post Malone, Quavo","spotify:album:5s0rmjP8XOPhP6HhqOhuyC","Stoney (Deluxe)","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2016-12-09","https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41","1","12","220293","","true","78","USUM71614484","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:75FDPwaULRdYDn4StFN2rT","Bartier Cardi (feat. 21 Savage)","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:1URnnhqYAYcrqrcwql10ft","Cardi B, 21 Savage","spotify:album:3HnoQ7RGzU3o4CIGlKsNsF","Bartier Cardi (feat. 21 Savage)","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:1URnnhqYAYcrqrcwql10ft","Cardi B, 21 Savage","2017-12-22","https://i.scdn.co/image/ab67616d0000b2738cb4b5d8ae71725b96b8907c","1","1","224613","https://p.scdn.co/mp3-preview/edc79a9c9d35430543daca7cb63082d4e5cba22b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USAT21705413","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2jt2WxXMCD4zjACthkJQVE","The Ringer","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:3HNnxK7NgLXbDoxRZxNWiR","Kamikaze","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2018-08-31","https://i.scdn.co/image/ab67616d0000b273e4073def0c03a91e3fceaf73","1","1","337941","","true","65","USUM71813329","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:22NN4BS1AlqVbyKIWExgON","Mamma Mia","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","spotify:album:0C36RlW2Fa0C7n1JnWBBMP","Abba","spotify:artist:0LcJLqbBmaGUft1e9Mm8HV","ABBA","1975","https://i.scdn.co/image/ab67616d0000b273d8154127a53ef0aab783f100","1","1","215266","","false","0","SEAYD7501010","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:591vJuuep0gfPhx9p8WPD5","Reinventing Your Exit","spotify:artist:3GzWhE2xadJiW8MqRKIVSK","Underoath","spotify:album:5GeXnKDk6sD6RnkPVwFi19","They're Only Chasing Safety","spotify:artist:3GzWhE2xadJiW8MqRKIVSK","Underoath","2004-01-01","https://i.scdn.co/image/ab67616d0000b273c05f1b9f41f21afa225ce2ae","1","4","262573","","false","53","USTN10422718","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2374M0fQpWi3dLnB54qaLX","Africa","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","spotify:album:62U7xIHcID94o20Of5ea4D","Toto IV","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","1982-04-08","https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b","1","10","295893","https://p.scdn.co/mp3-preview/09f5652fc6c8fb79528aec2ae0208783e1b87d35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USSM19801941","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2nAHmQV9WKA6c1emQilxih","Diamonds & Gasoline","spotify:artist:1YSA4byX5AL1zoTsSTlB03","Turnpike Troubadours","spotify:album:5I249HRmXIxJw3IQDUOP5p","Diamonds & Gasoline","spotify:artist:1YSA4byX5AL1zoTsSTlB03","Turnpike Troubadours","2010-08-31","https://i.scdn.co/image/ab67616d0000b273635b3ab0f7ecda463021ccdd","1","9","234400","https://p.scdn.co/mp3-preview/5871a0ce92d0528dca858d57e00da4d8bfd8731e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USTT21000009","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:1jQvUmf16VE9WQCPuK2e8K","STOOPID","spotify:artist:7gZfnEnfiaHzxARJ2LeXrf, spotify:artist:34Y0ldeyUv7jBvukWOGASO","6ix9ine, Bobby Shmurda","spotify:album:10fGYAWmkXkA6NOAYsO6iq","STOOPID","spotify:artist:7gZfnEnfiaHzxARJ2LeXrf","6ix9ine","2018-10-05","https://i.scdn.co/image/ab67616d0000b273562eb3df7ac2a7b871e25ab9","1","1","152000","","true","0","QMEU31819472","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:6PGoSes0D9eUDeeAafB2As","LOVE. FEAT. ZACARI.","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:3qBKjEOanahMxlRojwCzhI","Kendrick Lamar, Zacari","spotify:album:4eLPsYPBmXABThSJ821sqY","DAMN.","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2017-04-14","https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699","1","10","213400","","true","80","USUM71703088","spotify:user:","2018-12-24T12:31:33Z"
