"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6PgVDY8GTkxF3GmhVGPzoB","Hold On, I'm Comin'","spotify:artist:2BVYdY4PyfCF9z4NrkhEB2","Sam & Dave","spotify:album:2PBsbww0MYw9F1JzyYWIEO","Hold On, I'm Comin'","spotify:artist:2BVYdY4PyfCF9z4NrkhEB2","Sam & Dave","1966","https://i.scdn.co/image/ab67616d0000b27319b9fae8d9f602068a5a5557","1","1","155706","https://p.scdn.co/mp3-preview/f509b2b4b5e44dc9737c6ac4fc36e790bfc6a5ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT20001059","spotify:user:1234656043","2017-12-23T21:18:04Z"
"spotify:track:2AEzMPR01sg1wsXurYrgDx","Turn Up On the Weekend","spotify:artist:4T5kpUiQUVJhuf9YT28qlf, spotify:artist:0VmYHEoxeMIcKpW4Ts7Lro","Branchez, Big Wet","spotify:album:1NvsjYIhRGCBY02pAtAl5i","Turn Up On the Weekend","spotify:artist:4T5kpUiQUVJhuf9YT28qlf, spotify:artist:0VmYHEoxeMIcKpW4Ts7Lro","Branchez, Big Wet","2017-07-14","https://i.scdn.co/image/ab67616d0000b273dc88cd5151b3696506dc89b2","1","1","199741","https://p.scdn.co/mp3-preview/a7acfdedae30724789a582472818c4d5a7f4976d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","TCADD1721892","spotify:user:1234656043","2017-12-23T21:18:09Z"
"spotify:track:3kb72STxc2959ZqsTwu52i","Ain't No Rest for the Wicked","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:2vs5faN4o8NCNXAGLh3HJf","Cage The Elephant","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2009-03-27","https://i.scdn.co/image/ab67616d0000b27373a791d2e07cdd53ba932f6e","1","3","175493","","false","0","USJI10900260","spotify:user:1234656043","2017-12-23T21:18:16Z"
"spotify:track:6PGoSes0D9eUDeeAafB2As","LOVE. FEAT. ZACARI.","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:3qBKjEOanahMxlRojwCzhI","Kendrick Lamar, Zacari","spotify:album:4eLPsYPBmXABThSJ821sqY","DAMN.","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2017-04-14","https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699","1","10","213400","","true","80","USUM71703088","spotify:user:1234656043","2017-12-23T21:18:32Z"
"spotify:track:2eMwDehkIC1j68U6FA3Eiq","XO TOUR Llif3","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:4CZVGlURM8vncG4ftZULTS","XO TOUR Llif3","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","2017-03-24","https://i.scdn.co/image/ab67616d0000b27315531ec8568373f631db9786","1","1","182706","","true","0","USAT21700684","spotify:user:1234656043","2017-12-23T21:19:27Z"
"spotify:track:6p8NuHm8uCGnn2Dtbtf7zE","Slippery (feat. Gucci Mane)","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Migos, Gucci Mane","spotify:album:2AvupjUeMnSffKEV05x222","Culture","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG","Migos","2017-04-07","https://i.scdn.co/image/ab67616d0000b273cf9b68115dcb2a222c252f00","1","6","304041","","true","4","QMCE31600876","spotify:user:1234656043","2017-12-23T21:19:35Z"
"spotify:track:2sC2P3BN0IXujNaaSyDmtP","Blank Space","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:34OkZVpuzBa9y40DCy0LPR","1989 (Deluxe Edition)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2014-10-27","https://i.scdn.co/image/ab67616d0000b273332d85510aba3eb28312cfb2","1","2","231826","","false","58","USCJY1431309","spotify:user:1234656043","2017-12-23T21:19:54Z"
"spotify:track:1WncOPlquweAw2a36HIPMR","Everywhere We Go","spotify:artist:2OlZK0VIzr7wQYSrj9bOvF","SonReal","spotify:album:1UiF4v00iE76Wb3LdMHHuJ","Everywhere We Go","spotify:artist:2OlZK0VIzr7wQYSrj9bOvF","SonReal","2013-08-13","https://i.scdn.co/image/ab67616d0000b273d80b587621be173339947719","1","1","198520","","true","0","CABD61303601","spotify:user:1234656043","2017-12-23T21:20:02Z"
"spotify:track:6gBFPUFcJLzWGx4lenP6h2","goosebumps","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:42WVQWuf1teDysXiOupIZt","Birds In The Trap Sing McKnight","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","2016-09-16","https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce","1","9","243836","https://p.scdn.co/mp3-preview/1690a1a7bfdc56a5cade4e6a986d7dece74f3534?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USSM11607555","spotify:user:1234656043","2017-12-23T21:20:31Z"
"spotify:track:2w7O4XCRoIJrwF1NqKL9TM","Take It All Back 2.0","spotify:artist:3wWtfT7S2uVJJ3hGZlOLkZ","Judah & the Lion","spotify:album:7vLmY8rLjLvOTQ0wk7Hqeh","Folk Hop N' Roll (Deluxe)","spotify:artist:3wWtfT7S2uVJJ3hGZlOLkZ","Judah & the Lion","2017-03-10","https://i.scdn.co/image/ab67616d0000b2730e839871acde4e71e19c7c50","1","5","218355","","false","26","QMGSG1600004","spotify:user:1234656043","2017-12-23T21:23:13Z"
