"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1QLphCIfRMZu44Rk1Htp6n","YOLO","spotify:artist:1f5GqyOPo0CkotzzRwviBu, spotify:artist:4bYPcJP5jwMhSivRcqie2n, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","The Lonely Island, Adam Levine, Kendrick Lamar","spotify:album:7CN6o1fCLHRA4UvQmQ5SWz","YOLO","spotify:artist:1f5GqyOPo0CkotzzRwviBu","The Lonely Island","2013-01-01","https://i.scdn.co/image/ab67616d0000b273c95d1275a6739ad054259f49","1","1","188786","","false","0","USUM71300756","spotify:user:1234656043","2013-02-09T16:06:33Z"
"spotify:track:4X4fvTEaGysYq7WLwoLSVO","Million Fans","spotify:artist:5eUNUYMdI57xpVu0l2Qlm3","RDGLDGRN","spotify:album:4Lgm9XeoAnjQf7JgQY69Y4","Red Gold Green EP","spotify:artist:5eUNUYMdI57xpVu0l2Qlm3","RDGLDGRN","2013-01-01","https://i.scdn.co/image/ab67616d0000b27391add0e3a4887d0792bb9904","1","3","236720","","false","0","USUM71300900","spotify:user:1234656043","2013-02-15T10:39:08Z"
"spotify:track:0E2EPL6XnSe3gqjfLuJECb","I Wish","spotify:artist:55Pp4Ns5VfTSFsBraW7MQy","Skee-Lo","spotify:album:672m1fAvV7Fb2hqlWF0VSn","Hip Hop - The Classics CD (International Version)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2007","https://i.scdn.co/image/ab67616d0000b27394ef6ca25adfa771c2cf5604","2","18","245280","","false","0","USUG10200055","spotify:user:1234656043","2013-02-17T00:59:21Z"
"spotify:local:Purity+Ring::Grammy:179","Grammy","","Purity Ring","","","","","","","0","0","179000","","false","0","","spotify:user:1234656043","2013-03-01T13:23:14Z"
"spotify:track:5gf6t8j49qayhwrnd05uLI","Crosses","spotify:artist:6xrCU6zdcSTsG2hLrojpmI","José González","spotify:album:6v5e6P19VdYAy73GGjRDBV","Imperial Recordings Best Of","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-02-28","https://i.scdn.co/image/ab67616d0000b273084a21015876c1b086ea20ed","1","17","161840","","false","0","SEVVX0300101","spotify:user:1234656043","2013-03-02T14:44:38Z"
"spotify:track:5htzqVKXV4YXikzQm73FFn","Far Away","spotify:artist:6xrCU6zdcSTsG2hLrojpmI","José González","spotify:album:22H5XKyHXkxHbty4jtBibg","Red Dead Redemption Original Soundtrack","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-05-18","https://i.scdn.co/image/ab67616d0000b273060a023ee956d769a86a433b","1","16","279680","","false","14","USTCE1099965","spotify:user:1234656043","2013-03-02T14:44:40Z"
"spotify:track:4sNeE9kHqo3aMVM0BGHlIr","I Love Lamp","spotify:artist:5eUNUYMdI57xpVu0l2Qlm3","RDGLDGRN","spotify:album:4Lgm9XeoAnjQf7JgQY69Y4","Red Gold Green EP","spotify:artist:5eUNUYMdI57xpVu0l2Qlm3","RDGLDGRN","2013-01-01","https://i.scdn.co/image/ab67616d0000b27391add0e3a4887d0792bb9904","1","1","162760","","false","0","USUM71300850","spotify:user:1234656043","2013-03-02T14:46:55Z"
"spotify:track:1kn0qoZsAYz2IEOSmWGrvX","My Girls","spotify:artist:4kwxTgCKMipBKhSnEstNKj","Animal Collective","spotify:album:02vTLsOXcSItxqbLMCsaRo","Merriweather Post Pavilion","spotify:artist:4kwxTgCKMipBKhSnEstNKj","Animal Collective","2009-01-20","https://i.scdn.co/image/ab67616d0000b273256566e63b4494588dfa776b","1","2","340786","","false","0","GBCEL0800810","spotify:user:1234656043","2013-03-09T15:24:04Z"
"spotify:track:6XQHQ6UNQzEDYh27urK2jf","Audience","spotify:artist:6VDdCwrBM4qQaGxoAyxyJC","Cold War Kids","spotify:album:5k2P9jPHpPJ6QQKQzBEWiB","Behave Yourself EP","spotify:artist:6VDdCwrBM4qQaGxoAyxyJC","Cold War Kids","2010","https://i.scdn.co/image/ab67616d0000b2738b790b65ba69883672f342e0","1","1","182413","","false","0","USCJ80900416","spotify:user:1234656043","2013-03-09T15:34:21Z"
"spotify:track:2HoDr1yVksl19omOhc1zWy","Hip-Hop","spotify:artist:2UBt0GWBuPVXlPisRvWzlD","Dead Prez","spotify:album:7gXuElmegVReY7imkb5bf8","Let's Get Free","spotify:artist:2UBt0GWBuPVXlPisRvWzlD","Dead Prez","2000-02-08","https://i.scdn.co/image/ab67616d0000b2736be2fd3059b8ebc94eb85e0b","1","4","214066","https://p.scdn.co/mp3-preview/1ac6682250d57dcdd7d41045c41c8b5216c57f72?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USLR59900933","spotify:user:1234656043","2013-03-09T15:39:32Z"
"spotify:track:4H9FGIjS07wouhMIHNNjEb","Osaka Loop Line","spotify:artist:1fg65Qx6tRt0aXBfz5I4w5","Discovery","spotify:album:3qcXtSsTV6L0Zwf3BpcjDZ","LP","spotify:artist:1fg65Qx6tRt0aXBfz5I4w5","Discovery","2009-07-06","https://i.scdn.co/image/ab67616d0000b2736fbce1c00d4e60ab9f975f1c","1","2","241733","","false","0","GBBKS0900230","spotify:user:1234656043","2013-03-09T15:45:37Z"
"spotify:track:6aFhVvLxfPDoqREX4BDQFI","Mirror","spotify:artist:1peH5tSqnYm8W6Bo3I5egE","Kat Dahlia","spotify:album:0n5Xx9FEDgg3tzL0Q01zYZ","Gangsta","spotify:artist:1peH5tSqnYm8W6Bo3I5egE","Kat Dahlia","2013-03-01","https://i.scdn.co/image/ab67616d0000b273f5d0900fb63298b88ffd687f","1","2","257413","https://p.scdn.co/mp3-preview/10fd7d2b1807a6f57254090ef18a1a131d0eb5f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","USSM11300975","spotify:user:1234656043","2013-03-23T11:20:30Z"
