"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5EnsBxusiVaXuGqPV29guw","God Made Man","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","spotify:album:2ww7MYrkExsljnKhcINDse","Young The Giant (Special Edition)","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","2011","https://i.scdn.co/image/ab67616d0000b27351729fae66d02122c4951153","1","5","287226","https://p.scdn.co/mp3-preview/b2b42bdf781e39796993b639cc6126cf8e2913cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","NLA321090392","spotify:user:1234656043","2013-11-05T22:59:34Z"
"spotify:track:0alXWwTcr1reJRYkhjauN1","Pillow Talk","spotify:artist:1xLMexpeeTKQ20SwGMaGSK","Wild Child","spotify:album:6PPFActErBg9LwXfMfOKYB","Pillow Talk","spotify:artist:1xLMexpeeTKQ20SwGMaGSK","Wild Child","2011-10-25","https://i.scdn.co/image/ab67616d0000b273391ba47a00139cfab4c4d716","1","12","258200","","false","7","QMUCH1100023","spotify:user:1234656043","2013-11-15T23:29:13Z"
"spotify:track:6WgvvNUermK2Xad0jRPxXr","Spun","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","Grouplove","spotify:album:3oylWMc9TTC6Nx4I6U3axc","Never Trust a Happy Song","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","Grouplove","2011-09-02","https://i.scdn.co/image/ab67616d0000b273d84a9bbcba91cb6a4a212b1b","1","7","205613","https://p.scdn.co/mp3-preview/d42cdf6edd2a2a6b4a169381fc42051c3a470108?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USAT21101336","spotify:user:1234656043","2013-11-22T22:45:27Z"
"spotify:track:3rHFo3c176QQnZ3Ucdbp21","Killin' It","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr","Krewella","spotify:album:5EQQiOF2nQibGXo7a9vZ7m","Play Hard EP","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr","Krewella","2012-06-18","https://i.scdn.co/image/ab67616d0000b273c237ac1410ffd6cfef5ac8e6","1","2","207040","https://p.scdn.co/mp3-preview/739efa3983b9dbeeaee214744822ff80c8f8dd7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USQX91200514","spotify:user:1234656043","2013-12-20T18:05:09Z"
"spotify:track:4tIyPnUV3oHqoJW9XhLuXM","Tetris","spotify:artist:0tgjwsn1Lpjj8kKEvWm0KQ","Doctor P","spotify:album:4T5GhMtdRextRBZRgQW8Rq","Tetris","spotify:artist:0tgjwsn1Lpjj8kKEvWm0KQ","Doctor P","2011-06-13","https://i.scdn.co/image/ab67616d0000b273de00f7ccfefe205b7585fde7","1","1","219242","","false","0","GBQZQ1100632","spotify:user:1234656043","2013-12-20T18:16:54Z"
"spotify:track:23EMyZ7yQ5dmwVUjMFPHnp","Blue Milk","spotify:artist:4OmzTj77F9m60Bnp3aTgqr","Big Chocolate","spotify:album:2evZLfSwhwl6wRHWOLtTCh","Red Headed Locc","spotify:artist:4OmzTj77F9m60Bnp3aTgqr","Big Chocolate","2012-09-18","https://i.scdn.co/image/ab67616d0000b27327f25211ab4007932b88b5f3","1","4","145714","","true","0","US4R31215453","spotify:user:1234656043","2014-01-02T17:10:52Z"
"spotify:track:2cdXmZvxgaY3D4HhxauKRf","Ginger Pubes","spotify:artist:2uGNBmaWvxF6HAcWuhK7OP","Cookie Monsta","spotify:album:6FZpRuH8MWPZmvgyolZ1J8","Ginger Pubes / Blurgh!","spotify:artist:2uGNBmaWvxF6HAcWuhK7OP","Cookie Monsta","2010-07-19","https://i.scdn.co/image/ab67616d0000b27334a4b74584db6075b5f5abe9","1","1","309561","","false","0","GBQZQ0901964","spotify:user:1234656043","2014-01-03T13:08:04Z"
"spotify:track:5dKBaysNJtfpyNTRa5lqDb","A-Punk","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:5oXBmKbyJeQftWMo87cQ9F","Vampire Weekend","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2008-01-27","https://i.scdn.co/image/ab67616d0000b27301e2ebfbf4f8147621c8a866","1","3","137760","","false","0","GBBKS0700527","spotify:user:1234656043","2014-02-09T19:39:42Z"
"spotify:track:5cwN1htZyoWqZCc33f3RfE","The High Road","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","spotify:album:0X7WyEKdm5afGj1fmD7Blx","Broken Bells","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","2010-03-01","https://i.scdn.co/image/ab67616d0000b273e198b6b9c5bfe013458e8ec9","1","1","232200","https://p.scdn.co/mp3-preview/191df7865dff7ecc11cc32d5cad3865405e4e28e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USSM10906065","spotify:user:1234656043","2014-02-09T19:52:03Z"
"spotify:track:66YlQnuqDGTnWY8R0r6sEb","Dirty Sexy","spotify:artist:4BTcOR2hEQZQQL5AMo5u10","Rusko","spotify:album:5SPoEbTeq0uRcg35DfUFTd","Songs","spotify:artist:4BTcOR2hEQZQQL5AMo5u10","Rusko","2012-03-26","https://i.scdn.co/image/ab67616d0000b27337f206e597dddf0d74e435b1","1","7","164466","","false","0","USZ4V1100098","spotify:user:1234656043","2014-03-29T18:41:07Z"
